exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47140063, OMP = 1417399703, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51174475, OMP = 1371534179, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48286615, OMP = 1516740337, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 50255280, OMP = 1395138932, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 50271971, OMP = 1345118915, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 49469601, OMP = 1505377077, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47661668, OMP = 1396595735, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47771042, OMP = 1360097461, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48647701, OMP = 1522194415, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 49358210, OMP = 1334796441, 
