exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 103356000, OMP = 25580000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 69908000, OMP = 25034000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 59511000, OMP = 17234000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 61891000, OMP = 19201000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 60683000, OMP = 15926000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 58471000, OMP = 16095000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 57573000, OMP = 16793000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 56652000, OMP = 17543000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 62075000, OMP = 23803000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 60092000, OMP = 15618000, 
