exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49380906, OMP = 1345821348, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47672098, OMP = 1346696178, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48951483, OMP = 1339787161, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49374142, OMP = 1344800481, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47317941, OMP = 1340467145, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49349478, OMP = 1343945006, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49186158, OMP = 1338629374, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47857933, OMP = 1345879209, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48416413, OMP = 1329177577, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47216515, OMP = 1346628720, 
