exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8488000, OMP = 3681000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6875000, OMP = 4078000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8893000, OMP = 3699000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6991000, OMP = 3839000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 9568000, OMP = 5658000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 11119000, OMP = 7830000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7005000, OMP = 3851000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 9493000, OMP = 6167000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 9261000, OMP = 5099000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 11026000, OMP = 5166000, 
