Experiment 'schedule-test', execution 1 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:32
Experiment 'schedule-test', execution 2 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:32
Experiment 'schedule-test', execution 3 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 4 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 5 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 6 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 7 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 8 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:33
Experiment 'schedule-test', execution 9 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:34
Experiment 'schedule-test', execution 10 of vectoradd with dataset: 8388608, schedule: GUIDED, chunk_size: 128, threads: 1 start at 25/05/2017-14:28:34
