exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 47259528, OMP = 149249821, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48745916, OMP = 168225972, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 49356433, OMP = 151621667, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48853231, OMP = 169223244, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 49179780, OMP = 149235513, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48683316, OMP = 149749496, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48041023, OMP = 149876082, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 47576067, OMP = 170956263, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 49423043, OMP = 168358872, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 47711868, OMP = 149647596, 
