exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6613116, OMP = 2720937, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6750393, OMP = 2900025, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6674992, OMP = 3539868, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6546579, OMP = 3045596, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6131425, OMP = 2686557, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7117778, OMP = 3138691, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7602233, OMP = 3418788, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6347694, OMP = 3126012, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6709428, OMP = 2702002, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7015513, OMP = 2764487, 
