exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 10328000, OMP = 14905000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9413000, OMP = 21686000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7725000, OMP = 24576000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 8514000, OMP = 25330000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7203000, OMP = 21583000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6502000, OMP = 16375000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6832000, OMP = 33797000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6842000, OMP = 25325000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9923000, OMP = 30151000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9102000, OMP = 15360000, 
