exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6975706, OMP = 5673350, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6492991, OMP = 6986877, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6704354, OMP = 5247940, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7415968, OMP = 5702895, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8041115, OMP = 6956136, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6863801, OMP = 5783369, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6582903, OMP = 5172586, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6966233, OMP = 4391753, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6694332, OMP = 6130948, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7044639, OMP = 6280056, 
