exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6559162, OMP = 169456439, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 7841685, OMP = 164569399, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6247501, OMP = 165284119, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6654797, OMP = 167498769, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6012593, OMP = 168426864, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6657940, OMP = 167957987, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6241404, OMP = 167483045, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6097925, OMP = 168568252, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6903968, OMP = 170104003, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6288245, OMP = 168559684, 
