exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7613000, OMP = 3636000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6719000, OMP = 3670000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8447000, OMP = 5936000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 10692000, OMP = 5922000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7446000, OMP = 3838000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 10312000, OMP = 6171000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 9420000, OMP = 7550000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 10389000, OMP = 5835000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 11107000, OMP = 4424000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 11080000, OMP = 6684000, 
