exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6552620, OMP = 6313663, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6125126, OMP = 5016047, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7516170, OMP = 6525539, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6875325, OMP = 6273562, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7632434, OMP = 7065880, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7961471, OMP = 8049300, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6945897, OMP = 6147280, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6136577, OMP = 5617514, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6028726, OMP = 6078575, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6526292, OMP = 7687612, 
