exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 51845222, OMP = 36128532, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48137796, OMP = 33430804, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 46952484, OMP = 33210400, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 51631378, OMP = 33468104, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47333848, OMP = 33721347, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48343629, OMP = 33339334, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47567466, OMP = 33593353, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49789496, OMP = 32746541, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47853449, OMP = 32144854, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47212905, OMP = 33236578, 
