exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48666750, OMP = 29211971, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48975767, OMP = 24913134, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48699916, OMP = 22437387, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 56233956, OMP = 25576954, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51017424, OMP = 25709160, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48500962, OMP = 22334660, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47822899, OMP = 24536872, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 50648588, OMP = 26836586, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47471103, OMP = 21652298, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48894953, OMP = 26856016, 
