exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 8932000, OMP = 2968000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7413000, OMP = 3531000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6820000, OMP = 2643000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6922000, OMP = 3466000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9415000, OMP = 4514000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9697000, OMP = 5258000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6623000, OMP = 4079000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9705000, OMP = 4022000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 11328000, OMP = 9031000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7820000, OMP = 4699000, 
