exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7032000, OMP = 3588000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7332000, OMP = 3532000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9623000, OMP = 5629000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6709000, OMP = 3688000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9468000, OMP = 3788000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 11168000, OMP = 4375000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 10106000, OMP = 4168000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 11913000, OMP = 3615000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 10213000, OMP = 5477000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7351000, OMP = 3500000, 
