exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 12155000, OMP = 36776000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 8685000, OMP = 42922000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 7913000, OMP = 31412000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 11349000, OMP = 43032000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 11715000, OMP = 29163000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 11159000, OMP = 29785000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 11173000, OMP = 42045000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 7079000, OMP = 36109000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 6657000, OMP = 39091000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 4,
version = OMP, num_threads = 4, N = 1048576, ORIG = 7959000, OMP = 41664000, 
