exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 74878000, OMP = 47009000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 80352000, OMP = 43085000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 65309000, OMP = 31113000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 67410000, OMP = 33859000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 59450000, OMP = 29716000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 74813000, OMP = 40588000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 54840000, OMP = 28447000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 53560000, OMP = 26962000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 53739000, OMP = 29784000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 128, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 52211000, OMP = 28040000, 
