exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6484000, OMP = 2679000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7321000, OMP = 3446000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6931000, OMP = 3406000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7203000, OMP = 3548000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6618000, OMP = 4054000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 11081000, OMP = 3420000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 11311000, OMP = 4428000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 10311000, OMP = 7189000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8514000, OMP = 3351000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7350000, OMP = 4919000, 
