exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6029165, OMP = 23539659, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6966929, OMP = 21785229, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7547192, OMP = 22148417, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6784828, OMP = 21678419, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6193526, OMP = 19953596, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7450771, OMP = 19462508, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6201175, OMP = 19050186, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6726773, OMP = 21596234, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6819429, OMP = 19337596, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7252978, OMP = 19384403, 
