exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7413000, OMP = 33174000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6630000, OMP = 35243000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 10875000, OMP = 35852000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 12182000, OMP = 28861000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8999000, OMP = 27130000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 20177000, OMP = 29233000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8139000, OMP = 32692000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9905000, OMP = 33146000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6591000, OMP = 32687000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8923000, OMP = 38851000, 
