exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 56965000, OMP = 18109000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 55986000, OMP = 18513000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 76627000, OMP = 27167000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 66415000, OMP = 28205000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 92697000, OMP = 31340000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 95213000, OMP = 60605000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 183904000, OMP = 37198000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 89066000, OMP = 27026000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 71522000, OMP = 29469000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 32, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 67524000, OMP = 21619000, 
