exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48253486, OMP = 150021724, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48967405, OMP = 149923950, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 49061356, OMP = 149700795, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 47283091, OMP = 152223629, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48728702, OMP = 149467471, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 49101434, OMP = 152111962, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48237576, OMP = 168369007, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48575359, OMP = 169032866, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 48803161, OMP = 149490248, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 47588170, OMP = 167455842, 
