exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48820413, OMP = 1388792443, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47550865, OMP = 1370530597, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48007253, OMP = 1331894719, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48749854, OMP = 1395296365, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48074234, OMP = 1341943154, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 49306281, OMP = 1345600374, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 50553915, OMP = 1352146513, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48460509, OMP = 1392711126, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48152871, OMP = 613777793, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 64, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51357497, OMP = 1385669215, 
