exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48396357, OMP = 1089102387, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 50443853, OMP = 1375740274, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48424291, OMP = 1340897532, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48947423, OMP = 1363441073, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51367725, OMP = 1359974520, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48894633, OMP = 1368213870, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 49280021, OMP = 1381570373, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48434905, OMP = 1394084803, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 49444544, OMP = 1369152289, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 32, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48692215, OMP = 1369098456, 
