exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6775384, OMP = 14347618, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6225156, OMP = 7284676, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6168562, OMP = 6625391, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6170163, OMP = 16560740, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6128047, OMP = 16601086, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6154980, OMP = 16206797, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6321630, OMP = 8799530, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 6494893, OMP = 16307316, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7599626, OMP = 15799441, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 8037219, OMP = 16870139, 
