exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6767558, OMP = 7995932, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6932189, OMP = 5523727, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6411218, OMP = 6512966, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7246372, OMP = 7227799, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7374443, OMP = 7779890, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6591197, OMP = 7345166, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7653495, OMP = 6750952, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6529127, OMP = 6912488, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7030322, OMP = 6826703, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7544839, OMP = 7213305, 
