exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 12334000, OMP = 11098000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 10638000, OMP = 5777000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 9656000, OMP = 4120000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 12008000, OMP = 9757000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 11588000, OMP = 7545000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7543000, OMP = 3507000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 12712000, OMP = 4158000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 11939000, OMP = 4096000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 7780000, OMP = 3553000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 1048576, ORIG = 12418000, OMP = 6854000, 
