exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47157541, OMP = 19399217, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48135947, OMP = 22790640, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51504558, OMP = 27685990, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47785122, OMP = 24500733, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47517478, OMP = 22617715, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 48244385, OMP = 28427578, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47752570, OMP = 19775351, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47309711, OMP = 19548602, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 51291589, OMP = 28680084, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 47425464, OMP = 22380955, 
