exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47530764, OMP = 1346578270, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 74858857, OMP = 1339269527, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47197078, OMP = 1344113555, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47596201, OMP = 1344220210, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47412366, OMP = 1341629597, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 49255308, OMP = 1338000201, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47600475, OMP = 1342186876, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 47400440, OMP = 1346395150, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48000660, OMP = 1342589452, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 48871222, OMP = 1340930977, 
