exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 63555000, OMP = 21971000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 89266000, OMP = 31519000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 59790000, OMP = 15059000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 72966000, OMP = 33520000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 91509000, OMP = 28534000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 96366000, OMP = 20046000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 64681000, OMP = 22407000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 87927000, OMP = 29035000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 93082000, OMP = 39014000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 73486000, OMP = 27826000, 
