exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6148741, OMP = 167211739, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6203230, OMP = 166905478, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6847873, OMP = 168834763, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6679359, OMP = 168634250, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7043109, OMP = 169498277, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6444897, OMP = 168196894, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7181381, OMP = 167870527, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6199765, OMP = 166847386, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6279323, OMP = 167988678, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6929052, OMP = 168494920, 
