exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 12234000, OMP = 11253000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 10301000, OMP = 5924000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9335000, OMP = 8393000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9882000, OMP = 4653000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8580000, OMP = 5016000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 12130000, OMP = 4265000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 14996000, OMP = 6962000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8504000, OMP = 3653000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9738000, OMP = 5134000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 64, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6661000, OMP = 3025000, 
