exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 81851000, OMP = 51656000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 79919000, OMP = 47549000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 56946000, OMP = 38934000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 55605000, OMP = 42541000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 60870000, OMP = 44334000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 61104000, OMP = 40961000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 91110000, OMP = 49503000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 54562000, OMP = 47313000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 71738000, OMP = 43600000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 55768000, OMP = 41093000, 
