exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 58826000, OMP = 262555000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 93453000, OMP = 224869000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 85338000, OMP = 253029000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 56909000, OMP = 256610000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 62306000, OMP = 257161000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 65272000, OMP = 276358000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 106765000, OMP = 250864000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 61637000, OMP = 252227000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 103582000, OMP = 241259000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 73127000, OMP = 256432000, 
