exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 91540000, OMP = 30490000, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 73770000, OMP = 35954000, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 80416000, OMP = 28376000, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 74106000, OMP = 31131000, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 70754000, OMP = 35697000, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 87650000, OMP = 65075000, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 96881000, OMP = 43962000, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 67859000, OMP = 30440000, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 70468000, OMP = 39174000, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 66315000, OMP = 28087000, 
