exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6523053, OMP = 2870073, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5992338, OMP = 2502481, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6553453, OMP = 2985591, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7665149, OMP = 3123374, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6422450, OMP = 3014590, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6999270, OMP = 3004981, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7158457, OMP = 2997905, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6845270, OMP = 3256888, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6072165, OMP = 2654784, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6087139, OMP = 2475020, 
