exp = schedule-test, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6636306, OMP = 155112828, 
exp = schedule-test, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6539221, OMP = 169849123, 
exp = schedule-test, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6746757, OMP = 166685298, 
exp = schedule-test, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6737546, OMP = 168083307, 
exp = schedule-test, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6401666, OMP = 168601504, 
exp = schedule-test, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5981666, OMP = 168435922, 
exp = schedule-test, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6363790, OMP = 168368484, 
exp = schedule-test, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6031672, OMP = 167700492, 
exp = schedule-test, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6496240, OMP = 169743111, 
exp = schedule-test, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6206483, OMP = 167259197, 
